"";"TIPO";"TIPO_INDICE";"CO_ANO";"CO_MES";"CO_CGCE";"INDICE";"NO_CLASSIFICACAO";"NO_TIPO_CLASSIFICACAO";"NO_CGCE"
"4293";"IMP_DESSAZONALIZADA";"QUANTUM";2008;6;"CO_CGCE_N1_4";137,293188715914;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4294";"TERMOS_DE_TROCA";"PRECO";2008;6;"CO_CGCE_N1_2";106,553953346484;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4295";"TERMOS_DE_TROCA";"PRECO";2008;6;"CO_CGCE_N1_1";112,735864468808;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4296";"TERMOS_DE_TROCA";"PRECO";2008;6;"CO_CGCE_N1_3";112,208818213648;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4297";"EXP";"PRECO";2008;5;"CO_CGCE_N1_2";136,643783112766;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4298";"EXP";"PRECO";2008;5;"CO_CGCE_N1_1";114,426926288927;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4299";"EXP";"PRECO";2008;5;"CO_CGCE_N1_3";130,088803964966;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4300";"EXP";"QUANTUM";2008;5;"CO_CGCE_N1_2";125,476324550261;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4301";"EXP";"QUANTUM";2008;5;"CO_CGCE_N1_1";115,791747235615;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4302";"EXP";"QUANTUM";2008;5;"CO_CGCE_N1_3";100,718225213068;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4303";"EXP_DESSAZONALIZADA";"QUANTUM";2008;5;"CO_CGCE_N1_2";126,616727939083;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4304";"EXP_DESSAZONALIZADA";"QUANTUM";2008;5;"CO_CGCE_N1_1";127,476874226116;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4305";"EXP_DESSAZONALIZADA";"QUANTUM";2008;5;"CO_CGCE_N1_3";103,591036964419;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4306";"IMP";"PRECO";2008;5;"CO_CGCE_N1_2";129,208616946966;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4307";"IMP";"PRECO";2008;5;"CO_CGCE_N1_1";104,48837939992;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4308";"IMP";"PRECO";2008;5;"CO_CGCE_N1_3";113,549883347705;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4309";"IMP";"PRECO";2008;5;"CO_CGCE_N1_4";169,007092856195;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4310";"IMP";"QUANTUM";2008;5;"CO_CGCE_N1_2";158,259497385668;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4311";"IMP";"QUANTUM";2008;5;"CO_CGCE_N1_1";189,675381624057;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4312";"IMP";"QUANTUM";2008;5;"CO_CGCE_N1_3";152,694105106533;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4313";"IMP";"QUANTUM";2008;5;"CO_CGCE_N1_4";144,775482761427;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4314";"IMP_DESSAZONALIZADA";"QUANTUM";2008;5;"CO_CGCE_N1_2";172,040595427731;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4315";"IMP_DESSAZONALIZADA";"QUANTUM";2008;5;"CO_CGCE_N1_1";205,849798458759;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4316";"IMP_DESSAZONALIZADA";"QUANTUM";2008;5;"CO_CGCE_N1_3";177,630021146865;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4317";"IMP_DESSAZONALIZADA";"QUANTUM";2008;5;"CO_CGCE_N1_4";152,572252035152;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4318";"TERMOS_DE_TROCA";"PRECO";2008;5;"CO_CGCE_N1_2";105,754388787283;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4319";"TERMOS_DE_TROCA";"PRECO";2008;5;"CO_CGCE_N1_1";109,511628896997;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4320";"TERMOS_DE_TROCA";"PRECO";2008;5;"CO_CGCE_N1_3";114,565334749501;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4321";"EXP";"PRECO";2008;4;"CO_CGCE_N1_2";133,379718126184;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4322";"EXP";"PRECO";2008;4;"CO_CGCE_N1_1";113,677910019741;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4323";"EXP";"PRECO";2008;4;"CO_CGCE_N1_3";127,728944527155;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4324";"EXP";"QUANTUM";2008;4;"CO_CGCE_N1_2";98,1349518612139;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4325";"EXP";"QUANTUM";2008;4;"CO_CGCE_N1_1";107,234559929628;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4326";"EXP";"QUANTUM";2008;4;"CO_CGCE_N1_3";86,4609832734915;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4327";"EXP_DESSAZONALIZADA";"QUANTUM";2008;4;"CO_CGCE_N1_2";97,2423942124046;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4328";"EXP_DESSAZONALIZADA";"QUANTUM";2008;4;"CO_CGCE_N1_1";117,475766780518;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4329";"EXP_DESSAZONALIZADA";"QUANTUM";2008;4;"CO_CGCE_N1_3";90,15311481716;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4330";"IMP";"PRECO";2008;4;"CO_CGCE_N1_2";128,210131532837;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4331";"IMP";"PRECO";2008;4;"CO_CGCE_N1_1";108,196410312363;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4332";"IMP";"PRECO";2008;4;"CO_CGCE_N1_3";116,61517048533;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4333";"IMP";"PRECO";2008;4;"CO_CGCE_N1_4";154,83898661348;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4334";"IMP";"QUANTUM";2008;4;"CO_CGCE_N1_2";131,496044475654;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4335";"IMP";"QUANTUM";2008;4;"CO_CGCE_N1_1";158,632790966463;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4336";"IMP";"QUANTUM";2008;4;"CO_CGCE_N1_3";145,424152103836;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4337";"IMP";"QUANTUM";2008;4;"CO_CGCE_N1_4";103,515540484754;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4338";"IMP_DESSAZONALIZADA";"QUANTUM";2008;4;"CO_CGCE_N1_2";143,352481410527;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4339";"IMP_DESSAZONALIZADA";"QUANTUM";2008;4;"CO_CGCE_N1_1";167,018569469647;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4340";"IMP_DESSAZONALIZADA";"QUANTUM";2008;4;"CO_CGCE_N1_3";161,895007480659;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4341";"IMP_DESSAZONALIZADA";"QUANTUM";2008;4;"CO_CGCE_N1_4";99,8400684654593;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4342";"TERMOS_DE_TROCA";"PRECO";2008;4;"CO_CGCE_N1_2";104,032120185465;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4343";"TERMOS_DE_TROCA";"PRECO";2008;4;"CO_CGCE_N1_1";105,066249140385;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4344";"TERMOS_DE_TROCA";"PRECO";2008;4;"CO_CGCE_N1_3";109,530298670038;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4345";"EXP";"PRECO";2008;3;"CO_CGCE_N1_2";128,408839814937;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4346";"EXP";"PRECO";2008;3;"CO_CGCE_N1_1";114,570986894865;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4347";"EXP";"PRECO";2008;3;"CO_CGCE_N1_3";124,055456499788;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4348";"EXP";"QUANTUM";2008;3;"CO_CGCE_N1_2";83,3412240334492;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4349";"EXP";"QUANTUM";2008;3;"CO_CGCE_N1_1";129,202815170008;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4350";"EXP";"QUANTUM";2008;3;"CO_CGCE_N1_3";88,6569024208399;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4351";"EXP_DESSAZONALIZADA";"QUANTUM";2008;3;"CO_CGCE_N1_2";91,6876183164523;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4352";"EXP_DESSAZONALIZADA";"QUANTUM";2008;3;"CO_CGCE_N1_1";129,521308976534;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4353";"EXP_DESSAZONALIZADA";"QUANTUM";2008;3;"CO_CGCE_N1_3";93,8686486485128;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4354";"IMP";"PRECO";2008;3;"CO_CGCE_N1_2";126,900678404609;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4355";"IMP";"PRECO";2008;3;"CO_CGCE_N1_1";101,198589099033;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4356";"IMP";"PRECO";2008;3;"CO_CGCE_N1_3";119,086108781314;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4357";"IMP";"PRECO";2008;3;"CO_CGCE_N1_4";145,735224054417;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4358";"IMP";"QUANTUM";2008;3;"CO_CGCE_N1_2";121,511544105565;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4359";"IMP";"QUANTUM";2008;3;"CO_CGCE_N1_1";140,289170645378;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4360";"IMP";"QUANTUM";2008;3;"CO_CGCE_N1_3";140,760712215949;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4361";"IMP";"QUANTUM";2008;3;"CO_CGCE_N1_4";127,909949157325;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4362";"IMP_DESSAZONALIZADA";"QUANTUM";2008;3;"CO_CGCE_N1_2";132,327961269617;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4363";"IMP_DESSAZONALIZADA";"QUANTUM";2008;3;"CO_CGCE_N1_1";152,09490183021;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4364";"IMP_DESSAZONALIZADA";"QUANTUM";2008;3;"CO_CGCE_N1_3";146,321645177753;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4365";"IMP_DESSAZONALIZADA";"QUANTUM";2008;3;"CO_CGCE_N1_4";138,64421702948;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4366";"TERMOS_DE_TROCA";"PRECO";2008;3;"CO_CGCE_N1_2";101,188458114873;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4367";"TERMOS_DE_TROCA";"PRECO";2008;3;"CO_CGCE_N1_1";113,214016040032;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4368";"TERMOS_DE_TROCA";"PRECO";2008;3;"CO_CGCE_N1_3";104,17290292657;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4369";"EXP";"PRECO";2008;2;"CO_CGCE_N1_2";125,241356811189;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4370";"EXP";"PRECO";2008;2;"CO_CGCE_N1_1";113,866276596726;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4371";"EXP";"PRECO";2008;2;"CO_CGCE_N1_3";123,186799449971;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4372";"EXP";"QUANTUM";2008;2;"CO_CGCE_N1_2";86,8997478045002;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4373";"EXP";"QUANTUM";2008;2;"CO_CGCE_N1_1";104,690068737969;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4374";"EXP";"QUANTUM";2008;2;"CO_CGCE_N1_3";87,3485139289358;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4375";"EXP_DESSAZONALIZADA";"QUANTUM";2008;2;"CO_CGCE_N1_2";110,580036024535;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4376";"EXP_DESSAZONALIZADA";"QUANTUM";2008;2;"CO_CGCE_N1_1";129,092169038879;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4377";"EXP_DESSAZONALIZADA";"QUANTUM";2008;2;"CO_CGCE_N1_3";100,321637130282;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4378";"IMP";"PRECO";2008;2;"CO_CGCE_N1_2";121,174871837091;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4379";"IMP";"PRECO";2008;2;"CO_CGCE_N1_1";105,435084332535;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4380";"IMP";"PRECO";2008;2;"CO_CGCE_N1_3";107,435714586573;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4381";"IMP";"PRECO";2008;2;"CO_CGCE_N1_4";137,024956845356;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4382";"IMP";"QUANTUM";2008;2;"CO_CGCE_N1_2";139,622291985726;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4383";"IMP";"QUANTUM";2008;2;"CO_CGCE_N1_1";142,020654982914;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4384";"IMP";"QUANTUM";2008;2;"CO_CGCE_N1_3";141,281512376749;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4385";"IMP";"QUANTUM";2008;2;"CO_CGCE_N1_4";118,48216316694;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4386";"IMP_DESSAZONALIZADA";"QUANTUM";2008;2;"CO_CGCE_N1_2";164,923846690536;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4387";"IMP_DESSAZONALIZADA";"QUANTUM";2008;2;"CO_CGCE_N1_1";174,134392853799;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4388";"IMP_DESSAZONALIZADA";"QUANTUM";2008;2;"CO_CGCE_N1_3";177,251794142362;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4389";"IMP_DESSAZONALIZADA";"QUANTUM";2008;2;"CO_CGCE_N1_4";137,7356884601;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4390";"TERMOS_DE_TROCA";"PRECO";2008;2;"CO_CGCE_N1_2";103,355881390628;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4391";"TERMOS_DE_TROCA";"PRECO";2008;2;"CO_CGCE_N1_1";107,996571840925;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4392";"TERMOS_DE_TROCA";"PRECO";2008;2;"CO_CGCE_N1_3";114,660939264015;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4393";"EXP";"PRECO";2008;1;"CO_CGCE_N1_2";123,048488870402;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4394";"EXP";"PRECO";2008;1;"CO_CGCE_N1_1";112,857191899626;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4395";"EXP";"PRECO";2008;1;"CO_CGCE_N1_3";122,172801624536;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4396";"EXP";"QUANTUM";2008;1;"CO_CGCE_N1_2";93,1164204663353;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4397";"EXP";"QUANTUM";2008;1;"CO_CGCE_N1_1";90,6951297545933;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4398";"EXP";"QUANTUM";2008;1;"CO_CGCE_N1_3";93,5649601209876;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4399";"EXP_DESSAZONALIZADA";"QUANTUM";2008;1;"CO_CGCE_N1_2";112,424998855501;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4400";"EXP_DESSAZONALIZADA";"QUANTUM";2008;1;"CO_CGCE_N1_1";128,314493560803;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4401";"EXP_DESSAZONALIZADA";"QUANTUM";2008;1;"CO_CGCE_N1_3";109,053260934986;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4402";"IMP";"PRECO";2008;1;"CO_CGCE_N1_2";117,887537403404;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4403";"IMP";"PRECO";2008;1;"CO_CGCE_N1_1";97,9514863854063;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4404";"IMP";"PRECO";2008;1;"CO_CGCE_N1_3";103,27307623134;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"4405";"IMP";"PRECO";2008;1;"CO_CGCE_N1_4";137,70910045905;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"4406";"IMP";"QUANTUM";2008;1;"CO_CGCE_N1_2";151,632519972308;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"4407";"IMP";"QUANTUM";2008;1;"CO_CGCE_N1_1";183,225397133126;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"4408";"IMP";"QUANTUM";2008;1;"CO_CGCE_N1_3";156,890825096149;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
